state,party,year
Ohio,0.0,1957
Massachusetts,1.0,1957
Massachusetts,1.0,1958
Massachusetts,1.0,1959
Massachusetts,1.0,1960
Massachusetts,1.0,1961
Kansas,0.0,1957
Louisiana,1.0,1956
Louisiana,1.0,1957
Louisiana,1.0,1958
Louisiana,1.0,1959
Louisiana,1.0,1960
Louisiana,1.0,1948
Louisiana,1.0,1949
Louisiana,1.0,1950
Louisiana,1.0,1951
Louisiana,1.0,1952
Louisiana,1.0,1939
Louisiana,1.0,1940
Oregon,0.0,1956
Oregon,0.0,1957
Mississippi,1.0,1956
Mississippi,1.0,1957
Mississippi,1.0,1958
Mississippi,1.0,1959
Mississippi,1.0,1960
Kentucky,1.0,1955
Kentucky,1.0,1956
Kentucky,1.0,1957
Kentucky,1.0,1958
Kentucky,1.0,1959
Kentucky,1.0,1935
Kentucky,1.0,1936
Kentucky,1.0,1937
Kentucky,1.0,1938
Kentucky,1.0,1939
South Carolina,1.0,1955
South Carolina,1.0,1956
South Carolina,1.0,1957
South Carolina,1.0,1958
South Carolina,1.0,1959
Pennsylvania,1.0,1955
Pennsylvania,1.0,1956
Pennsylvania,1.0,1957
Pennsylvania,1.0,1958
Pennsylvania,1.0,1959
Alabama,1.0,1955
Alabama,1.0,1956
Alabama,1.0,1957
Alabama,1.0,1958
Alabama,1.0,1959
Alabama,1.0,1947
Alabama,1.0,1948
Alabama,1.0,1949
Alabama,1.0,1950
Alabama,1.0,1951
Iowa,0.0,1955
Iowa,0.0,1956
Iowa,0.0,1957
Georgia,1.0,1955
Georgia,1.0,1956
Georgia,1.0,1957
Georgia,1.0,1958
Georgia,1.0,1959
Colorado,1.0,1955
Colorado,1.0,1956
Colorado,1.0,1957
Colorado,1.0,1933
Colorado,1.0,1934
Colorado,1.0,1935
Colorado,1.0,1936
Colorado,1.0,1937
Arkansas,1.0,1955
Arkansas,1.0,1956
Arkansas,1.0,1957
Arkansas,1.0,1958
Arkansas,1.0,1959
Arkansas,1.0,1960
Arkansas,1.0,1961
Arkansas,1.0,1962
Arkansas,1.0,1963
Arkansas,1.0,1964
Arkansas,1.0,1965
Arkansas,1.0,1966
Arkansas,1.0,1967
Oklahoma,1.0,1955
Oklahoma,1.0,1956
Oklahoma,1.0,1957
Oklahoma,1.0,1958
Oklahoma,1.0,1959
Kansas,0.0,1955
Kansas,0.0,1956
Kansas,0.0,1957
New Hampshire,0.0,1955
New Hampshire,0.0,1956
New Hampshire,0.0,1957
New Hampshire,0.0,1958
New Hampshire,0.0,1959
Vermont,0.0,1955
Vermont,0.0,1956
Vermont,0.0,1957
Vermont,0.0,1958
Vermont,0.0,1959
Nebraska,0.0,1955
Nebraska,0.0,1956
Nebraska,0.0,1957
Nebraska,0.0,1958
Nebraska,0.0,1959
Minnesota,1.0,1955
Minnesota,1.0,1956
Minnesota,1.0,1957
Minnesota,1.0,1958
Minnesota,1.0,1959
Minnesota,1.0,1960
Minnesota,1.0,1961
Maine,1.0,1955
Maine,1.0,1956
Maine,1.0,1957
Maine,1.0,1958
Maine,1.0,1959
Connecticut,1.0,1955
Connecticut,1.0,1956
Connecticut,1.0,1957
Connecticut,1.0,1958
Connecticut,1.0,1959
Connecticut,1.0,1960
Connecticut,1.0,1961
South Dakota,0.0,1955
South Dakota,0.0,1956
South Dakota,0.0,1957
South Dakota,0.0,1958
South Dakota,0.0,1959
Florida,1.0,1955
Florida,1.0,1956
Florida,1.0,1957
Florida,1.0,1958
Florida,1.0,1959
Florida,1.0,1960
Florida,1.0,1961
Arizona,1.0,1955
Arizona,1.0,1956
Arizona,1.0,1957
Arizona,1.0,1958
Arizona,1.0,1959
Idaho,0.0,1955
Idaho,0.0,1956
Idaho,0.0,1957
Idaho,0.0,1958
Idaho,0.0,1959
Idaho,0.0,1960
Idaho,0.0,1961
Idaho,0.0,1962
Idaho,0.0,1963
Idaho,0.0,1964
Idaho,0.0,1965
Idaho,0.0,1966
Idaho,0.0,1967
Wyoming,0.0,1955
Wyoming,0.0,1956
Wyoming,0.0,1957
Wyoming,0.0,1958
Wyoming,0.0,1959
New Mexico,1.0,1955
New Mexico,1.0,1956
New Mexico,1.0,1957
New York,1.0,1955
New York,1.0,1956
New York,1.0,1957
New York,1.0,1958
New York,1.0,1959
Iowa,0.0,1954
Iowa,0.0,1955
North Carolina,1.0,1954
North Carolina,1.0,1955
North Carolina,1.0,1956
North Carolina,1.0,1957
North Carolina,1.0,1958
North Carolina,1.0,1959
North Carolina,1.0,1960
North Carolina,1.0,1961
New Jersey,1.0,1954
New Jersey,1.0,1955
New Jersey,1.0,1956
New Jersey,1.0,1957
New Jersey,1.0,1958
New Jersey,1.0,1959
New Jersey,1.0,1960
New Jersey,1.0,1961
New Jersey,1.0,1962
Virginia,1.0,1954
Virginia,1.0,1955
Virginia,1.0,1956
Virginia,1.0,1957
Virginia,1.0,1958
Maine,0.0,1953
Maine,0.0,1954
Maine,0.0,1955
California,0.0,1953
California,0.0,1954
California,0.0,1955
California,0.0,1956
California,0.0,1957
California,0.0,1958
California,0.0,1959
Florida,1.0,1953
Florida,1.0,1954
Florida,1.0,1955
Delaware,0.0,1953
Delaware,0.0,1954
Delaware,0.0,1955
Delaware,0.0,1956
Delaware,0.0,1957
Delaware,0.0,1958
Delaware,0.0,1959
Delaware,0.0,1960
West Virginia,1.0,1953
West Virginia,1.0,1954
West Virginia,1.0,1955
West Virginia,1.0,1956
West Virginia,1.0,1957
Tennessee,1.0,1953
Tennessee,1.0,1954
Tennessee,1.0,1955
Tennessee,1.0,1956
Tennessee,1.0,1957
Tennessee,1.0,1958
Tennessee,1.0,1959
Arkansas,1.0,1953
Arkansas,1.0,1954
Arkansas,1.0,1955
Illinois,0.0,1953
Illinois,0.0,1954
Illinois,0.0,1955
Illinois,0.0,1956
Illinois,0.0,1957
Illinois,0.0,1958
Illinois,0.0,1959
Illinois,0.0,1960
Illinois,0.0,1961
Indiana,0.0,1953
Indiana,0.0,1954
Indiana,0.0,1955
Indiana,0.0,1956
Indiana,0.0,1957
Missouri,1.0,1953
Missouri,1.0,1954
Missouri,1.0,1955
Missouri,1.0,1956
Missouri,1.0,1957
Missouri,1.0,1945
Missouri,1.0,1946
Missouri,1.0,1947
Missouri,1.0,1948
Missouri,1.0,1949
Nebraska,0.0,1953
Nebraska,0.0,1954
Nebraska,0.0,1955
North Carolina,1.0,1953
North Carolina,1.0,1954
Massachusetts,0.0,1953
Massachusetts,0.0,1954
Massachusetts,0.0,1955
Massachusetts,0.0,1956
Massachusetts,0.0,1957
Florida,1.0,1953
Montana,0.0,1953
Montana,0.0,1954
Montana,0.0,1955
Montana,0.0,1956
Montana,0.0,1957
Montana,0.0,1958
Montana,0.0,1959
Montana,0.0,1960
Montana,0.0,1961
Wyoming,0.0,1953
Wyoming,0.0,1954
Wyoming,0.0,1955
New Hampshire,0.0,1953
New Hampshire,0.0,1954
New Hampshire,0.0,1955
Oregon,0.0,1952
Oregon,0.0,1953
Oregon,0.0,1954
Oregon,0.0,1955
Oregon,0.0,1956
Louisiana,1.0,1952
Louisiana,1.0,1953
Louisiana,1.0,1954
Louisiana,1.0,1955
Louisiana,1.0,1956
Minnesota,0.0,1951
Minnesota,0.0,1952
Minnesota,0.0,1953
Minnesota,0.0,1954
Minnesota,0.0,1955
South Carolina,1.0,1951
South Carolina,1.0,1952
South Carolina,1.0,1953
South Carolina,1.0,1954
South Carolina,1.0,1955
Pennsylvania,0.0,1951
Pennsylvania,0.0,1952
Pennsylvania,0.0,1953
Pennsylvania,0.0,1954
Pennsylvania,0.0,1955
Alabama,1.0,1951
Alabama,1.0,1952
Alabama,1.0,1953
Alabama,1.0,1954
Alabama,1.0,1955
Maryland,0.0,1951
Maryland,0.0,1952
Maryland,0.0,1953
Maryland,0.0,1954
Maryland,0.0,1955
Maryland,0.0,1956
Maryland,0.0,1957
Maryland,0.0,1958
Maryland,0.0,1959
Colorado,0.0,1951
Colorado,0.0,1952
Colorado,0.0,1953
Colorado,0.0,1954
Colorado,0.0,1955
Kansas,0.0,1951
Kansas,0.0,1952
Kansas,0.0,1953
Kansas,0.0,1954
Kansas,0.0,1955
Oklahoma,1.0,1951
Oklahoma,1.0,1952
Oklahoma,1.0,1953
Oklahoma,1.0,1954
Oklahoma,1.0,1955
Vermont,0.0,1951
Vermont,0.0,1952
Vermont,0.0,1953
Vermont,0.0,1954
Vermont,0.0,1955
North Dakota,0.0,1951
North Dakota,0.0,1952
North Dakota,0.0,1953
North Dakota,0.0,1954
North Dakota,0.0,1955
North Dakota,0.0,1956
North Dakota,0.0,1957
Connecticut,0.0,1951
Connecticut,0.0,1952
Connecticut,0.0,1953
Connecticut,0.0,1954
Connecticut,0.0,1955
Rhode Island,1.0,1951
Rhode Island,1.0,1952
Rhode Island,1.0,1953
Rhode Island,1.0,1954
Rhode Island,1.0,1955
Rhode Island,1.0,1956
Rhode Island,1.0,1957
Rhode Island,1.0,1958
Rhode Island,1.0,1959
South Dakota,0.0,1951
South Dakota,0.0,1952
South Dakota,0.0,1953
South Dakota,0.0,1954
South Dakota,0.0,1955
Nevada,0.0,1951
Nevada,0.0,1952
Nevada,0.0,1953
Nevada,0.0,1954
Nevada,0.0,1955
Nevada,0.0,1956
Nevada,0.0,1957
Nevada,0.0,1958
Nevada,0.0,1959
Arizona,0.0,1951
Arizona,0.0,1952
Arizona,0.0,1953
Arizona,0.0,1954
Arizona,0.0,1955
Arizona,0.0,1956
Arizona,0.0,1957
Arizona,0.0,1958
Arizona,0.0,1959
Arizona,0.0,1960
Arizona,0.0,1961
Arizona,0.0,1962
Arizona,0.0,1963
Arizona,0.0,1964
Arizona,0.0,1965
Arizona,0.0,1966
Arizona,0.0,1967
Arizona,0.0,1968
Arizona,0.0,1969
Arizona,0.0,1970
Arizona,0.0,1971
Arizona,0.0,1972
Arizona,0.0,1973
Arizona,0.0,1974
Arizona,0.0,1975
Arizona,0.0,1976
Arizona,0.0,1977
Arizona,0.0,1978
Arizona,0.0,1979
Arizona,0.0,1980
Arizona,0.0,1981
Arizona,0.0,1982
Arizona,0.0,1983
Arizona,0.0,1984
Arizona,0.0,1985
Arizona,0.0,1986
Arizona,0.0,1987
Arizona,0.0,1988
Arizona,0.0,1989
Arizona,0.0,1990
Arizona,0.0,1991
Arizona,0.0,1992
Arizona,0.0,1993
Arizona,0.0,1994
Arizona,0.0,1995
Idaho,0.0,1951
Idaho,0.0,1952
Idaho,0.0,1953
Idaho,0.0,1954
Idaho,0.0,1955
Wyoming,0.0,1951
Wyoming,0.0,1952
Wyoming,0.0,1953
Wisconsin,0.0,1951
Wisconsin,0.0,1952
Wisconsin,0.0,1953
Wisconsin,0.0,1954
Wisconsin,0.0,1955
Wisconsin,0.0,1956
Wisconsin,0.0,1957
Rhode Island,1.0,1950
Rhode Island,1.0,1951
Kansas,0.0,1950
Kansas,0.0,1951
Kentucky,1.0,1950
Kentucky,1.0,1951
Kentucky,1.0,1952
Kentucky,1.0,1953
Kentucky,1.0,1954
Kentucky,1.0,1955
Colorado,1.0,1950
Colorado,1.0,1951
Virginia,1.0,1950
Virginia,1.0,1951
Virginia,1.0,1952
Virginia,1.0,1953
Virginia,1.0,1954
Vermont,0.0,1950
Vermont,0.0,1951
Texas,1.0,1949
Texas,1.0,1950
Texas,1.0,1951
Texas,1.0,1952
Texas,1.0,1953
Texas,1.0,1954
Texas,1.0,1955
Texas,1.0,1956
Texas,1.0,1957
West Virginia,1.0,1949
West Virginia,1.0,1950
West Virginia,1.0,1951
West Virginia,1.0,1952
West Virginia,1.0,1953
Iowa,0.0,1949
Iowa,0.0,1950
Iowa,0.0,1951
Iowa,0.0,1952
Iowa,0.0,1953
Iowa,0.0,1954
Arkansas,1.0,1949
Arkansas,1.0,1950
Arkansas,1.0,1951
Arkansas,1.0,1952
Arkansas,1.0,1953
Illinois,1.0,1949
Illinois,1.0,1950
Illinois,1.0,1951
Illinois,1.0,1952
Illinois,1.0,1953
Indiana,1.0,1949
Indiana,1.0,1950
Indiana,1.0,1951
Indiana,1.0,1952
Indiana,1.0,1953
Indiana,1.0,1941
Indiana,1.0,1942
Indiana,1.0,1943
Indiana,1.0,1944
Indiana,1.0,1945
Ohio,1.0,1949
Ohio,1.0,1950
Ohio,1.0,1951
Ohio,1.0,1952
Ohio,1.0,1953
Ohio,1.0,1954
Ohio,1.0,1955
Ohio,1.0,1956
Ohio,1.0,1957
Ohio,1.0,1945
Ohio,1.0,1946
Ohio,1.0,1947
Oregon,0.0,1949
Oregon,0.0,1950
Oregon,0.0,1951
Oregon,0.0,1952
Missouri,1.0,1949
Missouri,1.0,1950
Missouri,1.0,1951
Missouri,1.0,1952
Missouri,1.0,1953
Washington,0.0,1949
Washington,0.0,1950
Washington,0.0,1951
Washington,0.0,1952
Washington,0.0,1953
Washington,0.0,1954
Washington,0.0,1955
Washington,0.0,1956
Washington,0.0,1957
Washington,0.0,1941
Washington,0.0,1942
Washington,0.0,1943
Washington,0.0,1944
Washington,0.0,1945
North Carolina,1.0,1949
North Carolina,1.0,1950
North Carolina,1.0,1951
North Carolina,1.0,1952
North Carolina,1.0,1953
Massachusetts,1.0,1949
Massachusetts,1.0,1950
Massachusetts,1.0,1951
Massachusetts,1.0,1952
Massachusetts,1.0,1953
Connecticut,1.0,1949
Connecticut,1.0,1950
Connecticut,1.0,1951
Maine,0.0,1949
Maine,0.0,1950
Maine,0.0,1951
Maine,0.0,1952
Florida,1.0,1949
Florida,1.0,1950
Florida,1.0,1951
Florida,1.0,1952
Florida,1.0,1953
Montana,1.0,1949
Montana,1.0,1950
Montana,1.0,1951
Montana,1.0,1952
Montana,1.0,1953
Utah,0.0,1949
Utah,0.0,1950
Utah,0.0,1951
Utah,0.0,1952
Utah,0.0,1953
Utah,0.0,1954
Utah,0.0,1955
Utah,0.0,1956
Utah,0.0,1957
Wyoming,0.0,1949
Wyoming,0.0,1950
Wyoming,0.0,1951
Michigan,1.0,1949
Michigan,1.0,1950
Michigan,1.0,1951
Michigan,1.0,1952
Michigan,1.0,1953
Michigan,1.0,1954
Michigan,1.0,1955
Michigan,1.0,1956
Michigan,1.0,1957
Michigan,1.0,1958
Michigan,1.0,1959
Michigan,1.0,1960
Michigan,1.0,1961
Georgia,1.0,1948
Georgia,1.0,1949
Georgia,1.0,1950
Georgia,1.0,1951
Georgia,1.0,1952
Georgia,1.0,1953
Georgia,1.0,1954
Georgia,1.0,1955
Georgia,1.0,1947
Arizona,1.0,1948
Arizona,1.0,1949
Arizona,1.0,1950
Arizona,1.0,1951
Connecticut,0.0,1948
Connecticut,0.0,1949
Kentucky,1.0,1947
Kentucky,1.0,1948
Kentucky,1.0,1949
Kentucky,1.0,1950
Oregon,0.0,1947
Oregon,0.0,1948
Oregon,0.0,1949
Georgia,1.0,1947
Georgia,1.0,1948
Wisconsin,0.0,1947
Wisconsin,0.0,1948
Wisconsin,0.0,1949
Wisconsin,0.0,1950
Wisconsin,0.0,1951
South Carolina,1.0,1947
South Carolina,1.0,1948
South Carolina,1.0,1949
South Carolina,1.0,1950
South Carolina,1.0,1951
New Jersey,0.0,1947
New Jersey,0.0,1948
New Jersey,0.0,1949
New Jersey,0.0,1950
New Jersey,0.0,1951
New Jersey,0.0,1952
New Jersey,0.0,1953
New Jersey,0.0,1954
Texas,1.0,1947
Texas,1.0,1948
Texas,1.0,1949
Pennsylvania,0.0,1947
Pennsylvania,0.0,1948
Pennsylvania,0.0,1949
Pennsylvania,0.0,1950
Pennsylvania,0.0,1951
Colorado,1.0,1947
Colorado,1.0,1948
Colorado,1.0,1949
Colorado,1.0,1950
Kansas,0.0,1947
Kansas,0.0,1948
Kansas,0.0,1949
Kansas,0.0,1950
Oklahoma,1.0,1947
Oklahoma,1.0,1948
Oklahoma,1.0,1949
Oklahoma,1.0,1950
Oklahoma,1.0,1951
Ohio,0.0,1947
Ohio,0.0,1948
Ohio,0.0,1949
Pennsylvania,0.0,1947
Vermont,0.0,1947
Vermont,0.0,1948
Vermont,0.0,1949
Vermont,0.0,1950
Nebraska,0.0,1947
Nebraska,0.0,1948
Nebraska,0.0,1949
Nebraska,0.0,1950
Nebraska,0.0,1951
Nebraska,0.0,1952
Nebraska,0.0,1953
Minnesota,0.0,1947
Minnesota,0.0,1948
Minnesota,0.0,1949
Minnesota,0.0,1950
Minnesota,0.0,1951
Connecticut,0.0,1947
Connecticut,0.0,1948
South Dakota,0.0,1947
South Dakota,0.0,1948
South Dakota,0.0,1949
South Dakota,0.0,1950
South Dakota,0.0,1951
Idaho,0.0,1947
Idaho,0.0,1948
Idaho,0.0,1949
Idaho,0.0,1950
Idaho,0.0,1951
Maryland,1.0,1947
Maryland,1.0,1948
Maryland,1.0,1949
Maryland,1.0,1950
Maryland,1.0,1951
Massachusetts,0.0,1947
Massachusetts,0.0,1948
Massachusetts,0.0,1949
New Mexico,1.0,1947
New Mexico,1.0,1948
New Mexico,1.0,1949
New Mexico,1.0,1950
New Mexico,1.0,1951
Michigan,0.0,1947
Michigan,0.0,1948
Michigan,0.0,1949
Connecticut,1.0,1946
Connecticut,1.0,1947
Mississippi,1.0,1946
Mississippi,1.0,1947
Mississippi,1.0,1948
Mississippi,1.0,1949
Mississippi,1.0,1950
Mississippi,1.0,1951
Mississippi,1.0,1952
Virginia,1.0,1946
Virginia,1.0,1947
Virginia,1.0,1948
Virginia,1.0,1949
Virginia,1.0,1950
Idaho,1.0,1945
Idaho,1.0,1946
Idaho,1.0,1947
Rhode Island,1.0,1945
Rhode Island,1.0,1946
Rhode Island,1.0,1947
Rhode Island,1.0,1948
Rhode Island,1.0,1949
Rhode Island,1.0,1950
Nevada,1.0,1945
Nevada,1.0,1946
Nevada,1.0,1947
Nevada,1.0,1948
Nevada,1.0,1949
Nevada,1.0,1950
Nevada,1.0,1951
Tennessee,1.0,1945
Tennessee,1.0,1946
Tennessee,1.0,1947
Tennessee,1.0,1948
Tennessee,1.0,1949
West Virginia,1.0,1945
West Virginia,1.0,1946
West Virginia,1.0,1947
West Virginia,1.0,1948
West Virginia,1.0,1949
Washington,1.0,1945
Washington,1.0,1946
Washington,1.0,1947
Washington,1.0,1948
Washington,1.0,1949
Iowa,0.0,1945
Iowa,0.0,1946
Iowa,0.0,1947
Iowa,0.0,1948
Iowa,0.0,1949
Arkansas,1.0,1945
Arkansas,1.0,1946
Arkansas,1.0,1947
Arkansas,1.0,1948
Arkansas,1.0,1949
Indiana,0.0,1945
Indiana,0.0,1946
Indiana,0.0,1947
Indiana,0.0,1948
Indiana,0.0,1949
New Hampshire,0.0,1945
New Hampshire,0.0,1946
New Hampshire,0.0,1947
New Hampshire,0.0,1948
New Hampshire,0.0,1949
Vermont,0.0,1945
Vermont,0.0,1946
Vermont,0.0,1947
North Dakota,0.0,1950
North Dakota,0.0,1951
North Carolina,1.0,1945
North Carolina,1.0,1946
North Carolina,1.0,1947
North Carolina,1.0,1948
North Carolina,1.0,1949
Maine,0.0,1945
Maine,0.0,1946
Maine,0.0,1947
Maine,0.0,1948
Maine,0.0,1949
Massachusetts,1.0,1945
Massachusetts,1.0,1946
Massachusetts,1.0,1947
South Carolina,1.0,1945
South Carolina,1.0,1946
South Carolina,1.0,1947
Florida,1.0,1945
Florida,1.0,1946
Florida,1.0,1947
Florida,1.0,1948
Florida,1.0,1949
Idaho,1.0,1945
New Jersey,0.0,1944
New Jersey,0.0,1945
New Jersey,0.0,1946
New Jersey,0.0,1947
New Jersey,0.0,1917
New Jersey,0.0,1918
New Jersey,0.0,1919
Mississippi,1.0,1944
Mississippi,1.0,1945
Mississippi,1.0,1946
Mississippi,1.0,1943
Mississippi,1.0,1944
Mississippi,1.0,1927
Mississippi,1.0,1928
Kentucky,0.0,1943
Kentucky,0.0,1944
Kentucky,0.0,1945
Kentucky,0.0,1946
Kentucky,0.0,1947
Minnesota,0.0,1943
Minnesota,0.0,1944
Minnesota,0.0,1945
Minnesota,0.0,1946
Minnesota,0.0,1947
South Carolina,1.0,1943
South Carolina,1.0,1944
South Carolina,1.0,1945
South Carolina,1.0,1935
South Carolina,1.0,1936
South Carolina,1.0,1937
South Carolina,1.0,1938
South Carolina,1.0,1939
Alabama,1.0,1943
Alabama,1.0,1944
Alabama,1.0,1945
Alabama,1.0,1946
Alabama,1.0,1947
Pennsylvania,0.0,1943
Pennsylvania,0.0,1944
Pennsylvania,0.0,1945
Pennsylvania,0.0,1946
Pennsylvania,0.0,1947
Iowa,0.0,1943
Iowa,0.0,1944
Iowa,0.0,1945
Oklahoma,1.0,1943
Oklahoma,1.0,1944
Oklahoma,1.0,1945
Oklahoma,1.0,1946
Oklahoma,1.0,1947
Colorado,0.0,1943
Colorado,0.0,1944
Colorado,0.0,1945
Colorado,0.0,1946
Colorado,0.0,1947
Georgia,1.0,1943
Georgia,1.0,1944
Georgia,1.0,1945
Georgia,1.0,1946
Georgia,1.0,1947
Kansas,0.0,1943
Kansas,0.0,1944
Kansas,0.0,1945
Kansas,0.0,1946
Kansas,0.0,1947
Oregon,0.0,1943
Oregon,0.0,1944
Oregon,0.0,1945
Oregon,0.0,1946
Oregon,0.0,1947
South Dakota,0.0,1943
South Dakota,0.0,1944
South Dakota,0.0,1945
South Dakota,0.0,1946
South Dakota,0.0,1947
Wisconsin,0.0,1943
Wisconsin,0.0,1944
Wisconsin,0.0,1945
Wisconsin,0.0,1946
Wisconsin,0.0,1947
California,0.0,1943
California,0.0,1944
California,0.0,1945
California,0.0,1946
California,0.0,1947
California,0.0,1948
California,0.0,1949
California,0.0,1950
California,0.0,1951
California,0.0,1952
California,0.0,1953
Idaho,0.0,1943
Idaho,0.0,1944
Idaho,0.0,1945
Idaho,0.0,1939
Idaho,0.0,1940
Idaho,0.0,1941
Wyoming,1.0,1943
Wyoming,1.0,1944
Wyoming,1.0,1945
Wyoming,1.0,1946
Wyoming,1.0,1947
Wyoming,1.0,1948
Wyoming,1.0,1949
New Mexico,1.0,1943
New Mexico,1.0,1944
New Mexico,1.0,1945
New Mexico,1.0,1946
New Mexico,1.0,1947
Michigan,0.0,1943
Michigan,0.0,1944
Michigan,0.0,1945
Michigan,0.0,1946
Michigan,0.0,1947
New York,0.0,1943
New York,0.0,1944
New York,0.0,1945
New York,0.0,1946
New York,0.0,1947
New York,0.0,1948
New York,0.0,1949
New York,0.0,1950
New York,0.0,1951
New York,0.0,1952
New York,0.0,1953
New York,0.0,1954
New York,0.0,1955
New York,1.0,1942
New York,1.0,1943
South Carolina,1.0,1942
South Carolina,1.0,1943
Virginia,1.0,1942
Virginia,1.0,1943
Virginia,1.0,1944
Virginia,1.0,1945
Virginia,1.0,1946
South Carolina,1.0,1941
South Carolina,1.0,1942
Texas,1.0,1941
Texas,1.0,1942
Texas,1.0,1943
Texas,1.0,1944
Texas,1.0,1945
Texas,1.0,1946
Texas,1.0,1947
Missouri,0.0,1941
Missouri,0.0,1942
Missouri,0.0,1943
Missouri,0.0,1944
Missouri,0.0,1945
New Jersey,1.0,1941
New Jersey,1.0,1942
New Jersey,1.0,1943
New Jersey,1.0,1944
Delaware,0.0,1941
Delaware,0.0,1942
Delaware,0.0,1943
Delaware,0.0,1944
Delaware,0.0,1945
Delaware,0.0,1946
Delaware,0.0,1947
Delaware,0.0,1948
Delaware,0.0,1949
Arkansas,1.0,1941
Arkansas,1.0,1942
Arkansas,1.0,1943
Arkansas,1.0,1944
Arkansas,1.0,1945
Georgia,1.0,1941
Georgia,1.0,1942
Georgia,1.0,1943
Georgia,1.0,1933
Georgia,1.0,1934
Georgia,1.0,1935
Georgia,1.0,1936
Georgia,1.0,1937
Illinois,0.0,1941
Illinois,0.0,1942
Illinois,0.0,1943
Illinois,0.0,1944
Illinois,0.0,1945
Illinois,0.0,1946
Illinois,0.0,1947
Illinois,0.0,1948
Illinois,0.0,1949
West Virginia,1.0,1941
West Virginia,1.0,1942
West Virginia,1.0,1943
West Virginia,1.0,1944
West Virginia,1.0,1945
Vermont,0.0,1941
Vermont,0.0,1942
Vermont,0.0,1943
Vermont,0.0,1944
Vermont,0.0,1945
Nebraska,0.0,1941
Nebraska,0.0,1942
Nebraska,0.0,1943
Nebraska,0.0,1944
Nebraska,0.0,1945
Nebraska,0.0,1946
Nebraska,0.0,1947
North Carolina,1.0,1941
North Carolina,1.0,1942
North Carolina,1.0,1943
North Carolina,1.0,1944
North Carolina,1.0,1945
Connecticut,1.0,1941
Connecticut,1.0,1942
Connecticut,1.0,1943
Rhode Island,1.0,1941
Rhode Island,1.0,1942
Rhode Island,1.0,1943
Rhode Island,1.0,1944
Rhode Island,1.0,1945
Florida,1.0,1941
Florida,1.0,1942
Florida,1.0,1943
Florida,1.0,1944
Florida,1.0,1945
Arizona,1.0,1941
Arizona,1.0,1942
Arizona,1.0,1943
Arizona,1.0,1944
Arizona,1.0,1945
Arizona,1.0,1946
Arizona,1.0,1947
Arizona,1.0,1948
Montana,0.0,1941
Montana,0.0,1942
Montana,0.0,1943
Montana,0.0,1944
Montana,0.0,1945
Montana,0.0,1946
Montana,0.0,1947
Montana,0.0,1948
Montana,0.0,1949
Utah,1.0,1941
Utah,1.0,1942
Utah,1.0,1943
Utah,1.0,1944
Utah,1.0,1945
Utah,1.0,1946
Utah,1.0,1947
Utah,1.0,1948
Utah,1.0,1949
Idaho,1.0,1941
Idaho,1.0,1942
Idaho,1.0,1943
New Hampshire,0.0,1941
New Hampshire,0.0,1942
New Hampshire,0.0,1943
New Hampshire,0.0,1944
New Hampshire,0.0,1945
Michigan,1.0,1941
Michigan,1.0,1942
Michigan,1.0,1943
Maine,0.0,1941
Maine,0.0,1942
Maine,0.0,1943
Maine,0.0,1944
Maine,0.0,1945
Illinois,1.0,1940
Illinois,1.0,1941
Louisiana,1.0,1940
Louisiana,1.0,1941
Louisiana,1.0,1942
Louisiana,1.0,1943
Louisiana,1.0,1944
Mississippi,1.0,1940
Mississippi,1.0,1941
Mississippi,1.0,1942
Mississippi,1.0,1943
Kentucky,1.0,1939
Kentucky,1.0,1940
Kentucky,1.0,1941
Kentucky,1.0,1942
Kentucky,1.0,1943
Michigan,0.0,1939
Michigan,0.0,1940
Michigan,0.0,1941
South Carolina,1.0,1939
South Carolina,1.0,1940
South Carolina,1.0,1941
Texas,1.0,1939
Texas,1.0,1940
Texas,1.0,1941
Alabama,1.0,1939
Alabama,1.0,1940
Alabama,1.0,1941
Alabama,1.0,1942
Alabama,1.0,1943
Pennsylvania,0.0,1939
Pennsylvania,0.0,1940
Pennsylvania,0.0,1941
Pennsylvania,0.0,1942
Pennsylvania,0.0,1943
Tennessee,1.0,1939
Tennessee,1.0,1940
Tennessee,1.0,1941
Tennessee,1.0,1942
Tennessee,1.0,1943
Tennessee,1.0,1944
Tennessee,1.0,1945
Iowa,0.0,1939
Iowa,0.0,1940
Iowa,0.0,1941
Iowa,0.0,1942
Iowa,0.0,1943
Maryland,1.0,1939
Maryland,1.0,1940
Maryland,1.0,1941
Maryland,1.0,1942
Maryland,1.0,1943
Maryland,1.0,1944
Maryland,1.0,1945
Maryland,1.0,1946
Maryland,1.0,1947
Colorado,0.0,1939
Colorado,0.0,1940
Colorado,0.0,1941
Colorado,0.0,1942
Colorado,0.0,1943
Kansas,0.0,1939
Kansas,0.0,1940
Kansas,0.0,1941
Kansas,0.0,1942
Kansas,0.0,1943
Oklahoma,1.0,1939
Oklahoma,1.0,1940
Oklahoma,1.0,1941
Oklahoma,1.0,1942
Oklahoma,1.0,1943
Ohio,0.0,1939
Ohio,0.0,1940
Ohio,0.0,1941
Ohio,0.0,1942
Ohio,0.0,1943
Ohio,0.0,1944
Ohio,0.0,1945
Oregon,0.0,1939
Oregon,0.0,1940
Oregon,0.0,1941
Oregon,0.0,1942
Oregon,0.0,1943
North Dakota,1.0,1939
North Dakota,1.0,1940
